State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description
TX,TX-00,CONKLIN AND DE DECKER ASSOCIATES,NNH05CC27D Modification 0 (Base Record),HQ - Headquarters Acquisition Division,"Washington, TX (District 00)",12/21/2004,04/29/2005,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$28,000","$28,000",488190,N/A,N/A,PERFORM A-76 STUDIES ON SPECIFIED NASA AIRCRAFT
TX,TX-22,MUNIZ ENGINEERING INC,NNJ04JA53C Modification 4,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/21/2004,08/31/2006,"Hispanic American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Service Related Disabled Veteran Owned Business,Small Disadvantaged Business,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Small Business - 03JDB001","$510,393",$0,541519,N/A,N/A,JETS-JSC ENABLING TECHNOLOGY & SECURITY
TX,TX-22,MUNIZ ENGINEERING INCORPORATED,NAS903059 Modification 16,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/21/2004,09/30/2006,"Hispanic American Owned Business,Minority Owned,Service Related Disabled Veteran Owned Business,Small Business,Small Disadvantaged Business,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$554,000",$0,541330,N/A,N/A,INSTITUTIONAL SAFETY & FIRE SERVICES
TX,TX-22,UNITED SPACE ALLIANCE LIMITED LIABILITY COMPANY,NAS920000 Modification 1127,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/21/2004,09/30/2006,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$8,424,063",$0,541710,N/A,N/A,SPACE FLIGHT OPERATIONS
TX,TX-06,UNIV TEXAS ARLINGTON,NNL04AH01P Modification 2,LaRC - Langley Research Center,"Arlington, TX (District 06)",12/22/2004,06/15/2005,"Educational Institution,Nonprofit Organization,, Firm Fixed Price",Educational - NNL04060281Q,"$-45,002","$-45,002",541710,N/A,N/A,LAMINAR-TURBULENT TRANSITION IN A COMPOSITE BOUNDARY LAYER
TX,TX-17,LYNNTECH INC,NNC04CB33C Modification 1,GRC - Glenn Research Center,"College Station, TX (District 17)",12/22/2004,03/31/2005,"Small Business,, Firm Fixed Price","Small Business Innovative Research,Small Business - ",$0,$0,334413,N/A,N/A,HYDROGEN-OXYGEN PEM FUEL CELL AND ELECTROLYSER STACK
TX,TX-10,DELL MARKETING LIMITED PARTNERSHIP,NNG05HR68D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Round Rock, TX (District 10)",12/22/2004,01/21/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$5,817","$5,817",334111,N/A,N/A,DELL PRECISION M60 COMPUTER
TX,TX-22,MUNIZ ENGINEERING INCORPORATED,NAS902050 Modification 61,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/22/2004,05/31/2005,"Hispanic American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Service Related Disabled Veteran Owned Business,Small Disadvantaged Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$9,000",$0,541519,N/A,N/A,PROCUREMENT OFICES & HUMAN RESOURCES SUPPORT SRVC
TX,TX-22,BASTION TECHNOLOGIES INCORPORATED,NAS900098 Modification 20,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/22/2004,02/28/2005,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,, Cost Plus Fixed Fee","Small Disadvantaged Business,Small Business - ","$52,000",$0,541330,N/A,N/A,iss dynamics & dynamics control analysis.
TX,TX-22,LOCKHEED MARTIN SERVICES INCORPORATED,NAS919100 Modification 354,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/22/2004,09/30/2005,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$54,000",$0,541710,N/A,N/A,"SEAT/SCIENCE ENGINEERING,ANALYSIS, AND TEST"
TX,TX-17,LYNNTECH INC,NNJ04JA23C Modification 5,JSC - Johnson Space Flight Center,"College Station, TX (District 17)",12/22/2004,11/30/2005,"Small Business,, Firm Fixed Price","Small Business Innovative Research,Small Business - ","$65,000",$0,541710,N/A,N/A,FUEL CELL/LI-ON BATTERY HYBRID POWER SYSTEM FOR SP ACE SUITS
TX,TX-22,SUNDANZER,NNJ05JA10C Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/22/2004,12/12/2006,"[No Vendor Indicators Found], Firm Fixed Price","Small Business Innovative Research,Small Business - ","$75,000","$589,073",541710,N/A,N/A,SBIR Phase II; High Efficiency Refrigeration process
TX,TX-22,MUNIZ ENGINEERING INCORPORATED,NNG05CA97C Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Houston, TX (District 22)",12/22/2004,02/04/2010,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Service Related Disabled Veteran Owned Business,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,8(A) Program,Small Business - ","$2,352,673","$450,000,000",541710,N/A,N/A,ELECTRICAL SYSTEMS ENGINEERING SERVICES
TX,TX-22,WYLE LABORATORIES INCORPORATED,NAS902078 Modification 39,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/23/2004,04/30/2008,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,$0,$0,541710,N/A,N/A, BIOASTRONAUTICS CONTRACT-ACTIVITIES FOR THE HEALTH  &PRODUCTIVITY OF CREWS WORKING AND LIVING IN SPACE 
TX,TX-07,ANDERSON GREENWOOD CROSBY,NNJ05HA44P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Houston, TX (District 07)",12/23/2004,02/26/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$13,715","$13,715",[None Indicated],N/A,N/A,VALVES
TX,TX-22,DYNACS MILITARY AND DEFENSE INCORPORATED,NAS901060 Modification 13,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/23/2004,07/31/2005,"[No Vendor Indicators Found], Labor Hours",Small Business ONLY - ,"$168,586",$0,541330,N/A,N/A,Provide mss instrumentation program and command list standard input data.
TX,TX-22,UNITED SPACE ALLIANCE LIMITED LIABILITY COMPANY,NAS920000 Modification 1130,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/23/2004,09/30/2006,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$430,000,000",$0,541710,N/A,N/A,SPACE FLIGHT OPERATIONS
TX,TX-21,AGAVE BIOSYSTEMS INCORPORATED,NNJ05JC12C Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Austin, TX (District 21)",12/24/2004,01/23/2006,"Hispanic American Owned Business,Minority Owned,Small Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$100,000","$100,000",541710,N/A,N/A,STRR I/INHIBITION OF BIOFILM FORMATION USING NOVEL NANOSTRUCTURED SURFACES
TX,TX-22,MATHESON TRI GAS INCORPORATED,T97X Modification 1,JSC - Johnson Space Flight Center,"Pasadena, TX (District 22)",12/27/2004,12/27/2004,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$-3,374","$-3,374",[None Indicated],N/A,N/A,Liquid oxygen aviators's breathing oxygen type II
TX,TX-20,SOUTHWEST RESEARCH INSTITUTE,HQTR0200004DNASW00003 Modification 23,HQ - Headquarters Acquisition Division,"San Antonio, TX (District 20)",12/27/2004,09/30/2007,"Nonprofit Organization,, Cost Plus Fixed Fee",Non-Profit Institutions - ,"$500,000",$0,334511,N/A,N/A,"ASPERA-3 PROJECT, TO BUILD AND DELIVER ELEMENTS OF AN ELECTRON SPECTROMETER (&ASSOCIATED HARDWARE AND SOFTWARE) FOR A SPACE PLASMA ANALYZER"
TX,TX-22,VISION ANALYTICS INC,NNH04PQ53D Modification 2,HQ - Headquarters Acquisition Division,"HOUSTON, TX (District 22)",12/27/2004,12/31/2005,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$821,734","$821,734",541611,N/A,N/A,PROVIDE PROGRAM CONTROL SUPPORT FOR THE NASA EXPLORATION SYSTEMS ENTERPRISE
TX,TX-22,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NAS919180 Modification 204,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 22)",12/27/2004,03/31/2005,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - 9BG312319P,"$2,260,955",$0,541710,N/A,N/A,SAFETY RELIABILITY & QUALITY ASSURANCE SUPPORT SERVICES                                        
TX,TX-22,LOCKHEED MARTIN SERVICES INCORPORATED,NAS919100 Modification 355,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/27/2004,09/30/2005,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$6,700,000",$0,541710,N/A,N/A,"SEAT/SCIENCE ENGINEERING,ANALYSIS, AND TEST"
TX,TX-18,GEOCONTROL SYSTEMS INCORPORATED,NAS903006 Modification 904,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 18)",12/28/2004,12/31/2005,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified HUBZone,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,Women Owned,, Time and Materials","SBA Certified HUBZone,Small Disadvantaged Business,8(A) Program,Woman Owned Small Business,Small Business - ",$0,$0,541512,N/A,N/A,REAL TIME SYSTEMS DEVELOPMENT & INTEGRATION 
TX,TX-10,DELL MARKETING LIMITED PARTNERSHIP,NNC05DB41D Modification 0 (Base Record),GRC - Glenn Research Center,"Round Rock, TX (District 10)",12/28/2004,01/14/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$9,909","$9,909",334111,N/A,N/A,HW-DELL POWEREDGE SERVER; HW-DELL UPS; HW-DELL QUOTE 193300776 HW RACK
TX,TX-07,J TYLER SERVICES INCORPORATED,T7929W Modification 34,JSC - Johnson Space Flight Center,"Houston, TX (District 07)",12/28/2004,02/01/2005,"Small Business,Women Owned,, Purchase Order",Small Business - ,"$25,000","$25,000",[None Indicated],N/A,N/A,Blanket purchase agreement (BPA).
TX,TX-22,HAMILTON SUNDSTRAND MANAGEMENT SERVICES INCORPORATED,NAS997143 Modification 47,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/29/2004,01/31/2005,"Small Business,, Cost Plus Fixed Fee",Small Business ONLY - ,$0,$0,541330,N/A,N/A,ENVIRONMENTAL CONTROL AND LIFE SUPPORT SERVICES (ECLSS) ENGINEERING SUPPORT
TX,TX-18,UNIVERSITY OF HOUSTON,NNJ05JD41P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Houston, TX (District 18)",12/29/2004,05/31/2005,"Educational Institution,Minority Institution,, Firm Fixed Price",Educational - ,"$3,000","$3,000",[None Indicated],N/A,N/A,adademic courses for david korth from 1/1/2005 to 5/31/2005
TX,TX-18,UNIVERSITY OF HOUSTON,NNJ05JC84P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Houston, TX (District 18)",12/29/2004,05/31/2005,"Educational Institution,Minority Institution,, Firm Fixed Price",Educational - ,"$15,000","$15,000",[None Indicated],N/A,N/A,
TX,TX-22,TIETRONIX SOFTWARE INCORPORATED,NAS902059 Modification 921,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/29/2004,06/30/2007,"Asian Pacific American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,, Firm Fixed Price","Small Disadvantaged Business,8(A) Program,Small Business - ","$45,000",$0,541511,N/A,N/A,Intelligent Automation Systems Service Contract
TX,TX-22,LOCKHEED MARTIN SPACE OPERATIONS COMPANY,NAS903056 Modification 41,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/29/2004,09/30/2006,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$1,000,000",$0,541710,N/A,N/A,MISSION SUPPORT OPERATIONS (MOSC)
TX,TX-07,OCEANEERING SPACE SYSTEMS,NNJ04HF07C Modification 2,JSC - Johnson Space Flight Center,"Houston, TX (District 07)",12/30/2004,03/31/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - NNJ04063031R,$0,$0,927110,N/A,N/A,LIQUID AIR PACK UPGRADE
TX,TX-22,SAN JACINTO COLLEGE DISTRICT,NNJ05JD43P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"PASADENA, TX (District 22)",12/30/2004,05/31/2005,"Educational Institution,Local Government,, Firm Fixed Price",Educational - ,"$5,000","$5,000",[None Indicated],N/A,N/A,ACADEMIC COURSES FROM 1/1/2005 TO 5/31/2005
TX,TX-22,GENERAL ELECTRIC COMPANY (9340),NNJ04JD43C Modification 1,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/30/2004,12/31/2004,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - NNJBJ4V54R002P,"$39,018","$39,018",541330,N/A,N/A,TECHNICAL SUPPORT FOR J-85 ENGINES
TX,TX-23,COMPLIANCE AUTOMATION INC,NNH05PP44D Modification 0 (Base Record),HQ - Headquarters Acquisition Division,"Boerne, TX (District 23)",12/30/2004,01/27/2005,"Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ","$39,170","$39,170",541611,N/A,N/A,ENGINEERING TRAINING SEMINARS AT DFRC AND LARC
TX,TX-22,MUNIZ ENGINEERING INCORPORATED,NAS901005 Modification 29,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",12/30/2004,03/01/2006,"Hispanic American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Service Related Disabled Veteran Owned Business,Small Disadvantaged Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$60,000",$0,541512,N/A,N/A,"Computer products and services for integrated graphics, operations, and analysis lab."
TX,TX-10,UNIV TEXAS AUSTIN,NNK04EA18G Modification 1,KSC - Kennedy Space Flight Center,"Austin, TX (District 10)",01/01/2005,12/31/2005,"Educational Institution,State Government,, Grant For Research",Educational - ,$0,$0,[None Indicated],N/A,N/A,CORROSION TESTING OF ALTERNATIVE REINFORCEMENT MAT ERIALS FOR CONCRETE
TX,TX-17,TEXAS A & M UNIV,NCC3928 Modification 9,GRC - Glenn Research Center,"COLLEGE STATION, TX (District 17)",01/01/2005,06/30/2005,"Educational Institution,State Government,, Cooperative Agreement",Educational - ,$0,$0,[None Indicated],N/A,N/A,"SMART STRUCTURAL COMPONENTS AND SIMULATION TOOLS F OR INCREASED ENGINE EFFICIENCY, FLIGHT RANGE AND"
TX,TX-22,TECHTRANS INTERNATIONAL INCORPORATED,NNJ05JC46P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Houston, TX (District 22)",01/03/2005,03/31/2005,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ","$14,245","$14,245",[None Indicated],N/A,N/A,FOREIGN LANGUAGE TRAINING
TX,TX-18,UNIVERSITY OF HOUSTON SYSTEM,NAG91305 Modification 5,JSC - Johnson Space Flight Center,"Houston, TX (District 18)",01/04/2005,07/31/2004,"Educational Institution,, Grant For Research",Educational - ,$-21,$-21,[None Indicated],N/A,N/A,GRADUATE STUDENT RESERACH PROGRAM CARBON NANOTUBE POLYMER NANOCOMPOSITES
TX,TX-20,SOUTHWEST RESEARCH INSTITUTE  ,LERC0200209DNAS302142 Modification 9,GRC - Glenn Research Center,"SAN ANTONIO, TX (District 20)",01/04/2005,06/28/2007,"Nonprofit Organization,, Cost No Fee",Non-Profit Institutions - ,$0,$0,541330,N/A,N/A,
TX,TX-10,DELL MARKETING LIMITED PARTNERSHIP,NNJ05JC57D Modification 1,JSC - Johnson Space Flight Center,"Round Rock, TX (District 10)",01/04/2005,01/14/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$0,$0,334111,N/A,N/A,COMPUTERS AND COMPONENTS
TX,TX-22,CSC APPLIED TECHNOLOGIES LIMITED LIABILITY COMPANY,NNJ04JA83C Modification 21,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",01/04/2005,02/28/2009,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - 9-BL54-03-05P,$0,"$130,464",488190,N/A,N/A,"AIRCRAFT MAINTENANCE AND MODIFICATION PROGRAM ASSI GNED TO JSC,DFRC, AND LARC"
TX,TX-21,THE UNIVERSITY OF TEXAS AT AUSTIN,NNJ05JC41P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Austin, TX (District 21)",01/04/2005,05/31/2005,"Educational Institution,Nonprofit Organization,State Government,, Firm Fixed Price",Educational - ,"$3,000","$3,000",[None Indicated],N/A,N/A,ACADEMIC COURSES
TX,TX-10,DELL MARKETING LIMITED PARTNERSHIP,NNG05EB40D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Round Rock, TX (District 10)",01/04/2005,01/31/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$5,643","$5,643",334111,N/A,N/A,4 DELL OPTIPLEX GX280 MINITOWERS
TX,TX-10,DELL MARKETING LIMITED PARTNERSHIP,NNC05DB42D Modification 0 (Base Record),GRC - Glenn Research Center,"Round Rock, TX (District 10)",01/04/2005,01/30/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$14,393","$14,393",334111,N/A,N/A,HW-DELL POWERVAULT 220S; HW-DELL POWEREDGE 4210; HW-DELL POWEREDGE 2650
TX,TX-32,ZYVEX CORP,NNJ04JA18C Modification 4,JSC - Johnson Space Flight Center,"Richardson, TX (District 32)",01/04/2005,12/01/2005,"Small Business,, Firm Fixed Price","Small Business Innovative Research,Small Business - ","$65,000",$0,541710,N/A,N/A,HIERARCHICAL COMPOSITES COMPRISING CONTINUOUR CARB ON NANOTUBE COMPOSITE FIBERS
TX,,POLATOMIC INC                ,GSFC0200203DNAS501223 Modification 5,GSFC - Goddard Space Flight Center,"UNITED STATES, TX",01/05/2005,10/20/2005,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,$0,$0,541710,N/A,N/A,RESEARCH AND DEVELOPMENT EFFORT
TX,TX-22,LOCKHEED MARTIN INTEGRATED SYSTEMS INCORPORATED,NAS901008 Modification 49,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",01/05/2005,12/31/2005,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,$0,"$-9,342",541330,N/A,N/A, AIRCRAFT SIMULATION PROGRAM  
TX,TX-10,DELL MARKETING LIMITED PARTNERSHIP,NNC05DA36D Modification 0 (Base Record),GRC - Glenn Research Center,"Round Rock, TX (District 10)",01/05/2005,01/21/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$1,727","$1,727",334111,N/A,N/A,DELL PRECISION WORKSTON 370 DESKTOP
TX,TX-22,MUNIZ ENGINEERING INCORPORATED,NNJ05JC32P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Houston, TX (District 22)",01/05/2005,03/31/2005,"Hispanic American Owned Business,Minority Owned,Service Related Disabled Veteran Owned Business,Small Business,Small Disadvantaged Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$5,842","$5,842",[None Indicated],N/A,N/A,
TX,TX-10,SUBSEA TECHNOLOGIES INCORPORATED,NNG05HR75P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Katy, TX (District 10)",01/05/2005,01/28/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$16,890","$16,890",423430,N/A,N/A,CAMERA
TX,TX-10,DELL MARKETING LIMITED PARTNERSHIP,NNG05AE13D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Round Rock, TX (District 10)",01/05/2005,02/05/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$53,540","$53,540",334111,N/A,N/A,ADP EQUIPMENT
TX,TX-18,ANADARKO INDUSTRIES LIMITED LIABILITY COMPANY,NNJ05HA66C Modification 1,JSC - Johnson Space Flight Center,"Houston, TX (District 18)",01/06/2005,12/31/2006,"American Indian Owned,SBA Certified 8A Program Participant,Small Business,, Cost Plus Fixed Fee","Small Disadvantaged Business,Small Business - ",$0,$0,541380,N/A,N/A,Calibration & Metrology Sevices (CAMS)
TX,TX-22,ARCATA ASSOCIATES INCORPORATED,NNM04AD52P Modification 2,MSFC - Marshall Space Flight Center,"HOUSTON, TX (District 22)",01/06/2005,03/31/2005,"Asian Pacific American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ",$0,$0,541710,N/A,N/A,4200048293 CONSULTING SERVICE FOR POTENTIAL UP- GRADES TO THE ISS COMMS STRUCTURE
TX,TX-22,OCEANEERING INTERNATIONAL INCORPORATED,NNJ05HB40B Modification 0 (Base Record),JSC - Johnson Space Flight Center,"HOUSTON, TX (District 22)",01/06/2005,12/31/2009,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,$0,"$48,000,000",541330,N/A,N/A,"CREW, ROBOTICS, VEHICLE EQUIPMENT"
TX,TX-22,UNITED SPACE ALLIANCE LIMITED LIABILITY COMPANY,NAS920000 Modification 1131,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",01/06/2005,09/30/2006,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,$0,"$2,595,504",541710,N/A,N/A,SPACE FLIGHT OPERATIONS
TX,TX-22,LOCKHEED MARTIN CORPORATION,KSC00199901CCC84170BNAS598144 Modification 186,KSC - Kennedy Space Flight Center,"Houston, TX (District 22)",01/06/2005,06/30/2004,"Corporate Entity Not Tax Exempt,For Profit Organization,Manufacturer Of Goods,, Firm Fixed Price",Other Than Small Business - ,$0,$0,541511,N/A,N/A,
TX,TX-22,BASTION TECHNOLOGIES INCORPORATED,NAS903075 Modification 30,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 22)",01/06/2005,09/30/2006,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Disadvantaged Business,, Cost Plus Fixed Fee","Small Disadvantaged Business,8(A) Program,Small Business - 9BJZ640309P",$0,"$-137,359",541519,N/A,N/A,SPACE PROGRAM INTEGRATED CONTRACT ENVIRONMENT (SPICE)
TX,TX-22,CSC APPLIED TECHNOLOGIES LIMITED LIABILITY COMPANY,NAS901056 Modification 991,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",01/06/2005,04/01/2005,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - 9bj32t63024p,$0,$0,561210,N/A,N/A,COSS/CENTER OPERATIONS SUPPORT SERVICESS
TX,TX-10,DELL MARKETING LIMITED PARTNERSHIP,NNG05EB50D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Round Rock, TX (District 10)",01/06/2005,01/31/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$3,900","$3,900",334111,N/A,N/A,QTY 4 SAMSUNG SYNCMASTER 213T SILVER 21.3 INCH LCD MONITORS
TX,TX-07,RICE WILLIAM MARSH UNIVERSITY INCORPORATED,NNJ05JC85P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Houston, TX (District 07)",01/06/2005,08/08/2005,"Educational Institution,Nonprofit Organization,, Firm Fixed Price",Educational - ,"$20,625","$20,625",[None Indicated],N/A,N/A,TRAINING/ACADEMIC COURSES
TX,TX-02,RESPIREX N,NNJ05RA08P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Spring, TX (District 02)",01/06/2005,03/18/2005,"Small Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Business - ","$40,110","$40,110",339113,N/A,N/A,TOTAL ENCAPSULATED SUITS
TX,TX-10,NANOHMICS INC,NNA04CA10C Modification 3,ARC - Ames Research Center,"Austin, TX (District 10)",01/06/2005,02/11/2005,"Small Business,, Firm Fixed Price","Small Business Innovative Research,Small Business - ","$62,125",$0,541710,N/A,N/A,SBIR PHASE II MEMS BASED CRYOCOOLER
TX,TX-18,ANADARKO INDUSTRIES LIMITED LIABILITY COMPANY,NNJ05HA66C Modification 2,JSC - Johnson Space Flight Center,"Houston, TX (District 18)",01/06/2005,12/31/2006,"American Indian Owned,SBA Certified 8A Program Participant,Small Business,, Cost Plus Fixed Fee","Small Disadvantaged Business,Small Business - ","$330,000",$0,541380,N/A,N/A,Calibration & Metrology Sevices (CAMS)
TX,TX-22,LOCKHEED MARTIN INTEGRATED SYSTEMS INCORPORATED,NAS901008 Modification 50,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",01/06/2005,12/31/2005,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$1,540,000",$0,541330,N/A,N/A, AIRCRAFT SIMULATION PROGRAM  
TX,TX-22,CSC APPLIED TECHNOLOGIES LIMITED LIABILITY COMPANY,NNJ04JA83C Modification 25,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",01/06/2005,02/28/2009,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - 9-BL54-03-05P,"$8,415,000",$0,488190,N/A,N/A,"AIRCRAFT MAINTENANCE AND MODIFICATION PROGRAM ASSI GNED TO JSC,DFRC, AND LARC"
TX,TX-22,LOCKHEED MARTIN SPACE OPERATIONS COMPANY,NAS903056 Modification 42,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",01/06/2005,09/30/2006,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$11,165,000",$0,541710,N/A,N/A,MISSION SUPPORT OPERATIONS (MOSC)
TX,TX-10,UNIV TEXAS AUSTIN,NAG10295 Modification 6,KSC - Kennedy Space Flight Center,"Austin, TX (District 10)",01/07/2005,04/30/2006,"Educational Institution,State Government,, Grant For Research",Educational - ,$0,$0,[None Indicated],N/A,N/A,EARLY DEVELOPMENT OF FERN GAMETOPHYTES IN MICROGRA VITY - NOTE: $$'S FOR BASIC AWARD THRU MOD#5 ARE 'ROLLED UP' IN BASIC FOR CORRECTED CUM $$'S
TX,TX-32,UNIV TEXAS DALLAS,NAG510335 Modification 10,GSFC - Goddard Space Flight Center,"Richardson, TX (District 32)",01/07/2005,01/31/2006,"Educational Institution,State Government,, Grant For Research",Educational - ,$0,$0,[None Indicated],N/A,N/A,DEVELOPMENT OF A RAM WIND SENSOR FOR PLANETARY THERMOSPHERIC STUDIES-PROPOSAL #273
TX,TX-22,LOCKHEED MARTIN SPACE SYS CO,NNJ04AA03C Modification 25,JSC - Johnson Space Flight Center,"Houston, TX (District 22)",01/07/2005,09/30/2008,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - 9BG38280PA,$0,"$3,309,743",541710,N/A,N/A,ISS CARGO MISSION CONTRACT (CMC)
