Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2023,SC,SC-05,"3D Systems, Inc.",80NSSC23PA096 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"ROCK HILL, SC (District 05)",11/03/2022,12/31/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$18,700","$18,700",811210,,,,3d systems SLA VIPER annual maintenance
2023,SC,SC-05,"3D Systems, Inc.",80NSSC23PA995 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"ROCK HILL, SC (District 05)",04/26/2023,04/30/2024,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$21,598","$21,598",541512,,,,3d systems warranty for SLA 5000 & VIPER si2 3d printers
2023,TX,TX-36,Acoustic Research Systems Llc,80JSC022PA003 Modification P00002,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",12/01/2022,03/30/2023,"Purchase Order, Firm Fixed Price","Small Disadvantaged Business,Small Business - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership, Self Certified Small Disadvantaged Business",$0,$0,541380,,80JSC022R0001,,Volatiles Investigating Polar Exploration Rover (VIPER) acoustic testing services (ats).
2023,TX,TX-36,Sierra Nevada Corporation,80JSC021P0017 Modification P00007,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",12/12/2022,03/31/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation, Women Owned",$0,$0,336411,,80JSC020Q0017,,Volatiles Investigating Polar Exploration Rover VIPER lunar rover SOLAR array
2023,TX,TX-36,Acoustic Research Systems Llc,80JSC022PA003 Modification P00003,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",12/13/2022,12/31/2024,"Purchase Order, Firm Fixed Price","Small Disadvantaged Business,Small Business - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership, Self Certified Small Disadvantaged Business",$0,$0,541380,,80JSC022R0001,,Volatiles Investigating Polar Exploration Rover (VIPER) acoustic testing services (ats).
2023,TX,TX-36,Sierra Nevada Corporation,80JSC021P0017 Modification P00008,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",03/23/2023,06/15/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation, Women Owned",$0,$0,336411,,80JSC020Q0017,,Volatiles Investigating Polar Exploration Rover VIPER lunar rover SOLAR array
2023,TX,TX-36,Acoustic Research Systems Llc,80JSC022PA003 Modification P00004,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",06/01/2023,12/31/2024,"Purchase Order, Firm Fixed Price","Small Disadvantaged Business,Small Business - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership, Self Certified Small Disadvantaged Business",$0,$0,541380,,80JSC022R0001,,Volatiles Investigating Polar Exploration Rover (VIPER) acoustic testing services (ats).
2023,TX,TX-36,Sierra Nevada Corporation,80JSC021P0017 Modification P00009,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",06/05/2023,06/15/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation, Women Owned",$0,$0,336411,,80JSC020Q0017,,Volatiles Investigating Polar Exploration Rover VIPER lunar rover SOLAR array
2023,TX,TX-36,Sierra Nevada Corporation,80JSC021P0017 Modification P00010,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",06/05/2023,09/25/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation, Women Owned",$0,$0,336411,,80JSC020Q0017,,Volatiles Investigating Polar Exploration Rover VIPER lunar rover SOLAR array
2023,TX,TX-36,Sierra Nevada Corporation,80JSC021P0017 Modification P00011,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",08/15/2023,09/25/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation, Women Owned",$0,$0,336411,,80JSC020Q0017,,Volatiles Investigating Polar Exploration Rover VIPER lunar rover SOLAR array
2023,TX,TX-36,Acoustic Research Systems Llc,80JSC022PA003 Modification P00005,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",08/18/2023,12/31/2024,"Purchase Order, Firm Fixed Price","Small Disadvantaged Business,Small Business - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership, Self Certified Small Disadvantaged Business",$0,$0,541380,,80JSC022R0001,,Volatiles Investigating Polar Exploration Rover (VIPER) acoustic testing services (ats).
2023,TX,TX-14,Windhover Labs Llc,80NSSC21C0594 Modification P00002,NSSC - NASA Shared Services Center,"LEAGUE CITY, TX (District 14)",09/27/2023,03/31/2024,"Definitive Contract, Firm Fixed Price","Veteran Owned Small Business,Small Business Innovative Research,Small Business - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","$59,852","$59,852",541715,,,,VIPER command and telemetry communications integration & test
2023,TX,TX-36,Sierra Nevada Corporation,80JSC021P0017 Modification P00012,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",09/29/2023,12/23/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation, Women Owned","$23,970","$23,970",336411,,80JSC020Q0017,,Volatiles Investigating Polar Exploration Rover VIPER lunar rover SOLAR array
2023,TX,TX-36,Sierra Nevada Corporation,80JSC021P0017 Modification P00013,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",09/29/2023,12/23/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation, Women Owned","$33,236","$33,236",336411,,80JSC020Q0017,,Volatiles Investigating Polar Exploration Rover VIPER lunar rover SOLAR array
2023,VA,VA-02,Cornell Technical Services Llc,80LARC22F0015 Modification P00001,LaRC - Langley Research Center,"HAMPTON, VA (District 02)",11/14/2022,01/31/2023,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership",$0,"$30,656",541715,,,,Volatiles Investigating Polar Exploration Rover review teamsupport
2023,VA,VA-02,Cornell Technical Services Llc,80LARC22F0015 Modification P00002,LaRC - Langley Research Center,"HAMPTON, VA (District 02)",01/09/2023,12/31/2023,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","$168,367","$168,831",541715,,,,Volatiles Investigating Polar Exploration Rover review team support
