Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2023,MD,MD-03,Universities Space Research Association,80NSSC22K1741 Modification P00001,NSSC - NASA Shared Services Center,"COLUMBIA, MD (District 03)",09/24/2023,08/17/2023,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$142,600",$0,[None Indicated],,,,"20-ostfl20-0026, extending and generalizing the fermi gbm data tools to other missions"
2023,MI,MI-06,Regents Of The University Of Michigan,80NSSC20K1583 Modification P00002,NSSC - NASA Shared Services Center,"ANN ARBOR, MI (District 06)",03/07/2023,08/31/2022,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$-375,$-375,[None Indicated],,,,This work will have important implications for fermi observations and CR acceleration in our galaxy.
2023,MI,MI-07,Michigan State University,80NSSC22K1583 Modification P00001,NSSC - NASA Shared Services Center,"EAST LANSING, MI (District 07)",08/14/2023,09/30/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, School Of Forestry, State Controlled Institution of Higher Learning, State Government, US Government Entity, Veterinary College",$0,$0,[None Indicated],,,,"21-fermi21-0015, uncovering fermi galactic binaries with optical spectroscopy"
2023,MI,MI-07,Michigan State University,80NSSC23K1350 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"EAST LANSING, MI (District 07)",08/17/2023,08/15/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, School Of Forestry, State Controlled Institution of Higher Learning, State Government, US Government Entity, Veterinary College","$66,616","$66,616",[None Indicated],,,,Revealing new fermi millisecond pulsar binaries with optical spectroscopy
2023,MN,MN-05,Regents Of The University Of Minnesota,80NSSC20K0718 Modification P00004,NSSC - NASA Shared Services Center,"MINNEAPOLIS, MN (District 05)",04/26/2023,03/31/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Nonprofit Organization",$0,$0,[None Indicated],,,,"Acceleration of charged particles FAR beyond typical thermal energies is an intriguing fundamental property of astrophysical magnetized plasmas. SOLAR flares offer an excellent environment to study particle acceleration and transport with detailed observations of flare sites, energetic electrons and associated multi-wavelength emissions. SOLAR flares are also often associated with SOLAR particle events (seps) detected in the interplanetary space. a major unanswered question about the relationship between flares and seps is how the flare accelerated particles gain ACCESS to magnetic fields open to the interplanetary space. this proposal addresses this question BY studying the link between one of the known sources of seps, SOLAR jets, and flare accelerated energetic electrons. SOLAR coronal jets are collimated, sudden ejections of plasma along magnetic field lines often open to the interplanetary space: they offer a possibility for particles to escape the SOLAR atmosphere. flare-associated jets have been connected to impulsive energetic electron events detected in-situ and are often related to energetic electron beams propagating in the SOLAR corona and interplanetary space, producing type III radio bursts. we will analyze the occurrence of jets with signatures of escaping energetic electrons (radio type III bursts) associated with flares. the project will substantially enhance the list of identified jet events using a novel citizen-science-based approach. human volunteers will identify jets in Extreme Ultraviolet (EUV) images from the atmospheric imager assembly (AIA) on the SOLAR DYNAMIC observatory (SDO) and report their timing and location. the extensive catalog of jet events resulting from this citizen science project will allow us to statistically assess links between coronal jets and the radio signatures of electron beams. we will study energetic electron distribution in space, time and energy using a combination of x-ray and radio observations and modeling. we will analyze data from space spectrometers and imagers (rhessi, konus-wind, fermi) and radio data from ground based instruments (e.g. nrh, norh, eovsa, lofar) and space instruments (STEREO and wind-WAVES). context photospheric magnetic measurements are provided BY the SDO/HMI. the magnetic configuration and electron distributions will be simulated within the gx simulator. together, these observations and modeling promise the most complete picture of accelerated electrons AS they escape the sun. the proposal is directly relevant SDO science objectives #5, what magnetic field configurations lead to the cmes, filament eruptions, and flares that produce energetic particles and radiation? since jets represent a specific configuration that often produces high-energy particle."
2023,MO,MO-01,"Washington University, The",80NSSC23K1490 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"SAINT LOUIS, MO (District 01)",09/21/2023,09/30/2024,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Other Not For Profit Organization, Private University Or College","$60,000","$60,000",[None Indicated],,,,22-fermi22-0031 investigating physics of active galactic nuclei jets using the fermi and TESS observation
2023,PA,PA-12,"Pennsylvania State University, The",80NSSC20K1526 Modification P00002,NSSC - NASA Shared Services Center,"UNIVERSITY PARK, PA (District 12)",10/18/2022,09/30/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,Using swift for multiwavelength studies of fermi blazars: seds and long-term lightcurves
2023,PA,PA-12,"Pennsylvania State University, The",80NSSC20K1577 Modification P00002,NSSC - NASA Shared Services Center,"UNIVERSITY PARK, PA (District 12)",10/21/2022,03/30/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,"Systematic search for x-ray counterparts of fermi-lat unassociated sources using swift: new blazars,pulsars, and more"
2023,PA,PA-12,"Pennsylvania State University, The",80NSSC20K1576 Modification P00002,NSSC - NASA Shared Services Center,"UNIVERSITY PARK, PA (District 12)",10/25/2022,09/30/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,Improving the localization of fermi/gbm grbs with swift/bat event data
2023,PA,PA-12,"Pennsylvania State University, The",80NSSC21K2002 Modification P00001,NSSC - NASA Shared Services Center,"UNIVERSITY PARK, PA (District 12)",10/26/2022,10/31/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,Radio follow up of the likely x-ray pulsar positions of the fermi unassociated sources
